timestamp,sensor_id,event,details,reasons,dilution_cycle
2025-08-22T22:02:00.000000,045,Dilution Cycle Started,Cycle #1 for VAV '13',['pm2_5'],1
2025-08-22T22:02:00.000000,045,VAV Action,VAV '13' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-22T22:07:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:07:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-22T22:07:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:11:00.000000,045,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:11:00.000000,045,Dilution Cycle Started,Cycle #1 for VAV '13',['pm2_5'],1
2025-08-22T22:11:00.000000,045,VAV Action,VAV '13' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-22T22:11:00.000000,095,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:11:00.000000,095,Dilution Cycle Started,Cycle #1 for VAV '34',['pm2_5'],1
2025-08-22T22:11:00.000000,095,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:12:00.000000,085,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-22T22:16:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:16:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-22T22:16:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:16:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:16:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-22T22:16:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:17:00.000000,086,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:17:00.000000,086,Dilution Cycle Started,Cycle #1 for VAV '28',['pm2_5'],1
2025-08-22T22:17:00.000000,086,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:18:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-22T22:18:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['tvoc'],1
2025-08-22T22:18:00.000000,085,VAV Action,VAV '29' airflow not at max. Setting to maximum,['tvoc'],1
2025-08-22T22:23:00.000000,095,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:23:00.000000,095,Dilution Cycle Started,Cycle #1 for VAV '34',['pm2_5'],1
2025-08-22T22:23:00.000000,095,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:25:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:25:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-22T22:25:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:25:00.000000,073,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:25:00.000000,073,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-22T22:28:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:28:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-22T22:28:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:29:00.000000,045,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:29:00.000000,045,Dilution Cycle Started,Cycle #1 for VAV '13',['pm2_5'],1
2025-08-22T22:29:00.000000,045,VAV Action,VAV '13' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-22T22:29:00.000000,086,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:29:00.000000,086,Dilution Cycle Started,Cycle #1 for VAV '28',['pm2_5'],1
2025-08-22T22:29:00.000000,086,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:37:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:37:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-22T22:37:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:41:00.000000,095,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:41:00.000000,095,Dilution Cycle Started,Cycle #1 for VAV '34',['pm2_5'],1
2025-08-22T22:41:00.000000,095,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:43:00.000000,078,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-22T22:43:00.000000,078,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-22T22:49:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:49:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-22T22:49:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T22:56:00.000000,095,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T22:56:00.000000,095,Dilution Cycle Started,Cycle #1 for VAV '34',['pm2_5'],1
2025-08-22T22:56:00.000000,095,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:07:00.000000,073,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:07:00.000000,073,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-22T23:10:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:10:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-22T23:10:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:13:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:13:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['pm2_5'],1
2025-08-22T23:13:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:16:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:16:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-22T23:16:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:28:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:28:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-22T23:28:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:34:00.000000,057,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:34:00.000000,057,Dilution Cycle Started,Cycle #1 for VAV '08',['pm2_5'],1
2025-08-22T23:34:00.000000,057,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:37:00.000000,073,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:37:00.000000,073,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-22T23:40:00.000000,062,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-22T23:40:00.000000,062,Cooling Cycle Started,Cycle #1 for VAV '05',['temp'],1
2025-08-22T23:40:00.000000,062,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-22T23:42:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:42:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-22T23:42:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:46:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:46:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-22T23:46:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:52:00.000000,073,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:52:00.000000,073,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-22T23:55:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:55:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['pm2_5'],1
2025-08-22T23:55:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-22T23:59:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-22T23:59:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-22T23:59:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:03:00.000000,073,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'pm2_5']",0
2025-08-23T00:03:00.000000,073,Branch A Skipped,No VAV mapping found,"['tvoc', 'pm2_5']",1
2025-08-23T00:04:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:04:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-23T00:04:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:04:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:04:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['pm2_5'],1
2025-08-23T00:04:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:11:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:11:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-23T00:11:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:17:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:17:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-23T00:17:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:22:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:22:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['pm2_5'],1
2025-08-23T00:22:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:25:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:25:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-23T00:25:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:32:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:32:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-23T00:32:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:41:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:41:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-23T00:41:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:51:00.000000,057,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:51:00.000000,057,Dilution Cycle Started,Cycle #1 for VAV '08',['pm2_5'],1
2025-08-23T00:51:00.000000,057,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:52:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:52:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['pm2_5'],1
2025-08-23T00:52:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:58:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:58:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-23T00:58:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T00:59:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T00:59:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-23T00:59:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:00:00.000000,061,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:00:00.000000,061,Dilution Cycle Started,Cycle #1 for VAV '07',['pm2_5'],1
2025-08-23T01:00:00.000000,061,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:07:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:07:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['pm2_5'],1
2025-08-23T01:07:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:08:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:08:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-23T01:08:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:12:00.000000,061,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:12:00.000000,061,Dilution Cycle Started,Cycle #1 for VAV '07',['pm2_5'],1
2025-08-23T01:12:00.000000,061,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:16:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:16:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['pm2_5'],1
2025-08-23T01:16:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:18:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:18:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-23T01:18:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:37:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:37:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['pm2_5'],1
2025-08-23T01:37:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:37:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:37:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-23T01:37:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T01:39:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T01:39:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-23T01:39:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T02:05:00.000000,086,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T02:05:00.000000,086,Dilution Cycle Started,Cycle #1 for VAV '28',['pm2_5'],1
2025-08-23T02:05:00.000000,086,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T02:07:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T02:07:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-23T02:07:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T02:12:00.000000,061,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T02:12:00.000000,061,Dilution Cycle Started,Cycle #1 for VAV '07',['pm2_5'],1
2025-08-23T02:12:00.000000,061,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T02:28:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T02:28:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-23T02:28:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T02:40:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T02:40:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-23T02:40:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T02:45:00.000000,078,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T02:45:00.000000,078,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-23T02:46:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T02:46:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-23T02:46:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T02:51:00.000000,061,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T02:51:00.000000,061,Dilution Cycle Started,Cycle #1 for VAV '07',['pm2_5'],1
2025-08-23T02:51:00.000000,061,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T03:07:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T03:07:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-23T03:07:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T03:09:00.000000,078,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T03:09:00.000000,078,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-23T03:12:00.000000,061,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T03:12:00.000000,061,Dilution Cycle Started,Cycle #1 for VAV '07',['pm2_5'],1
2025-08-23T03:12:00.000000,061,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T03:28:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T03:28:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-23T03:28:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T03:55:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-23T03:55:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-23T03:55:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-23T04:00:00.000000,061,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
